chemID	simpleLRM_Fstatistics	multiLRM(chem_sig)	multiLRM(sex_sig)	multiLRM(age_sig)
100021136	0.0359700085873394	0.269929753436731	0.358521359763855	0.784393301403312
100000882	0.774898263438419	0.697347064901483	0.340830454567383	0.676144664652261
409	0.0887480707894641	0.208909605529453	0.374267083830121	0.468430466661567
100002254	0.640221619602059	0.0603747212857201	0.241059458267846	0.680181117902331
361	0.00933299395211673	0.110681273216269	0.237681714241534	0.669365894917986
100019975	0.603645413088814	0.662168365451172	0.333900849529168	0.721250576390815
100000257	0.00085259672409249	0.0222820640764493	0.325891401398367	0.63052468864076
100001232	0.885710724852178	0.980458715380847	0.336200402490442	0.699529117536187
100001948	0.276165793748908	0.333867542418534	0.369413652608882	0.549448012013742
100001073	0.588052930539907	0.668928789191451	0.409381425863804	0.624346840970851
100015637	0.847425610956871	0.477796399594183	0.347199986558974	0.693789979285077
100006360	0.604082363303328	0.638586644490264	0.310869760119101	0.777293319072901
1488	0.527449755367479	0.6336802425255	0.335774642200704	0.677904911242267
100002253	0.851534550646112	0.99629531533147	0.332663373314224	0.702743377220054
1023	0.89928968231756	0.725188631001475	0.329612164010666	0.685047024343488
100004284	0.69801512901492	0.810788172971294	0.325797309397526	0.707805265827804
100001251	0.618991268508478	0.964310067293614	0.330276389187273	0.699091098158551
362	0.736932685980116	0.504699629969956	0.303498997222785	0.69416373838613
100006620	0.724166420545692	0.936895958481969	0.33128344212778	0.702321087698945
111	0.341494593836847	0.182956962536346	0.286810975850892	0.672846628706587
100009045	0.615028223674137	0.260598156271107	0.276956505696113	0.862899101731789
100002927	0.810490615872413	0.934824568352946	0.328895210744288	0.710139203988962
100015641	0.738173971540065	0.896038223094963	0.325557083371732	0.709260630582844
1114	0.0983296574541098	0.926935585712345	0.328184022404801	0.704608258812513
100020409	0.355997811741173	0.363849931411264	0.329993326994026	0.568372730604741
158	0.107410978846965	0.223243027692228	0.429939779406724	0.73539384703628
1224	0.0196500387583953	0.196582982612678	0.278367609865683	0.749420738709676
100001620	0.462328891398583	0.301705184113897	0.27685415478699	0.703253033332158
100020893	0.266602785734921	0.0593833634871697	0.306603902404666	0.417653457784376
100002458	0.733365294377866	0.544363646082241	0.375632443092285	0.6417855347789
100001112	0.755218725754808	0.983713270205034	0.331186605241139	0.703712006666749
100002953	0.39043329161392	0.80532219304547	0.328289568167372	0.712555554718039
1141	0.447730019236008	0.0668394741172201	0.40948722558865	0.524951669552701
100015834	0.408933572483138	0.900684949405055	0.336492868249754	0.709043610286528
100004561	0.608865507366304	0.843742659960952	0.335399115109645	0.695558971442752
100020497	0.859195463154406	0.684138331135125	0.310783403302967	0.732367152038626
498	0.0724487878691078	0.309755692117362	0.309691724651022	0.774444039784702
100006051	0.895909240288115	0.856735278834933	0.334318283158945	0.696737069072249
1668	0.645505930298992	0.53994742251531	0.324415275156466	0.640799705140039
100004523	0.233468502914143	0.655933343595772	0.363752824426601	0.655098365851619
100001604	0.224382867997954	0.505522504949084	0.328475548411265	0.749127290622098
100001002	0.220284588136464	0.600181217127529	0.339907193585467	0.687827475653866
100001987	0.053057355427133	0.223502656003303	0.961571448373214	0.547373387186173
100002462	0.68074201917444	0.351768370673962	0.383865377973489	0.579675827430349
466	0.591522120691529	0.0768769744414641	0.361574530581326	0.677137431341631
100000665	0.941665603645489	0.372486622224323	0.375586273225462	0.637052022486494
445	0.924259632696497	0.381882834087577	0.369126374647736	0.758354919813435
2029	0.156920819584411	0.481461708015807	0.350478748593128	0.703112666194716
100006438	0.101402125174122	0.225755234050573	0.394730234156356	0.717793305654147
100001398	0.188101817300335	0.632597209922982	0.310572547580381	0.71757277919911
235	0.439255124196755	0.495582353788248	0.298416851617408	0.731808888260149
100000997	0.73990068883764	0.703030500464588	0.332105312779259	0.677962049037606
100002094	0.254026575456059	0.218347770367091	0.280592945691713	0.562455155441281
1052	0.66131768948867	0.96874266410037	0.336683196990985	0.712053389743777
100020823	0.365910711595814	0.653298154531146	0.314059962548848	0.690137441539639
100001806	0.257667530961973	0.601470748527245	0.390164678734363	0.712355299143392
100006092	0.871467414048878	0.833152362855841	0.336689120686611	0.685304473994655
100001415	0.119702537923046	0.0766262246115974	0.321753706489045	0.412647654101464
100000008	0.0452378381050326	0.0792545256592822	0.362500009035514	0.536190973771504
565	0.0113021212235842	0.0587953500531881	0.312306431898086	0.769437711928338
100015851	0.166191050565582	0.205646936377905	0.416900022831304	0.834161136658312
100001866	0.580171640577076	0.898269992177926	0.344754286180479	0.687384731071542
100020546	0.00248737007981864	0.0276819201580731	0.600049362062961	0.902445564563623
100016110	0.542916261827967	0.384188060232727	0.268348244619923	0.806628314880324
100001254	0.00315972191083738	0.0112220285005541	0.426855459941614	0.922805780389808
100006260	0.440501025396637	0.90269844888384	0.333650068700333	0.698448822013516
826	0.642004696055122	0.947582574926609	0.331275245279931	0.698436466986709
100001872	0.452881022987788	0.847578367855194	0.332176328781137	0.700397786427889
100000263	0.330280245182009	0.352474027546761	0.411434048162	0.693952550562564
100021198	0.795843763692859	0.0682983496065513	0.231638268169256	0.411985837294046
100015967	0.0345422156271265	0.0866484908311204	0.407765182180553	0.517838450302075
278	0.100096797891722	0.271342588590332	0.326068507048692	0.995189042587907
519	0.799548153122313	0.362714812879285	0.38496526767736	0.638781064741669
100009337	0.11247148821926	0.343557267586462	0.438425048184273	0.687290707114997
100002185	0.337867226155664	0.919763973508321	0.328827327151215	0.692838474989609
100001278	0.424766818612021	0.290493879757935	0.396954869824092	0.653791050058637
100002103	0.783884821608923	0.629689832379705	0.329019542355759	0.651240274832712
980	0.852559641176696	0.476584553590119	0.359284608179357	0.681342588217773
100000016	0.82059645632547	0.413133287845929	0.32797382722822	0.673568363661693
100020372	0.185221891986856	0.481172186866344	0.327480760030031	0.635698406178397
100001662	0.719738446357378	0.151940367944558	0.139566237344791	0.706760091213506
100019972	0.927911656373433	0.675691022797462	0.339769184484612	0.687005741378038
254	0.720246017667052	0.702959781481511	0.329389521248555	0.704979236645319
100002009	0.632675075178122	0.700770356214758	0.3279914351305	0.626172527624429
100010895	0.429654110293741	0.537924769053726	0.382475708314082	0.679640387234903
1140	0.898747197003863	0.990613831666318	0.329986990889646	0.701373462688363
100008951	0.590939429987782	0.495457412256111	0.356203255279869	0.658806276502421
1084	0.320973773470103	0.735765546094973	0.331904509955475	0.758672397615031
100002796	0.102032262589189	0.425252294705701	0.301617122676858	0.648145380538948
358	0.932263471881845	0.967545097048176	0.333301674875155	0.712571431387353
100002070	0.74056636129266	0.676879497540875	0.323337534012313	0.736211349055532
1628	0.362070446132204	0.129047570776797	0.401737259753294	0.686921266240945
823	0.747764828344255	0.53216272452087	0.289692740864328	0.758402419006276
100004414	0.505296857325474	0.0964334641294149	0.419849997857054	0.833247331411025
100006129	0.661441337003008	0.663988591369766	0.310774104006721	0.716811723278123
100002028	0.62276286459993	0.424530967928478	0.45593406875346	0.491909587937449
100021707	0.444587866997459	0.652356059100647	0.30543346197945	0.750199829628517
100000054	0.235755235090103	0.532204621971113	0.343508441477724	0.733230312146711
100010869	0.526160741550029	0.282817669071021	0.336406039826248	0.579450934755166
100004575	0.025107044075667	0.100427536849684	0.429618747114677	0.958943104266418
100001212	0.943804519480469	0.70062230665744	0.332174119178827	0.644992150566182
818	0.228046799442273	0.543711320790567	0.375830264003796	0.64992166557384
100001092	0.000925344036499971	0.0165997665785001	0.347723970797305	0.692762192461171
100020371	0.872599623499494	0.984280280511485	0.331481293699774	0.699881804395912
100004112	0.160795447284455	0.486197666810822	0.356938638301063	0.70958681039982
1125	0.430641214948128	0.321347422394059	0.370947575213167	0.741134199360747
100020491	0.955666121815154	0.574428363618315	0.28940317665519	0.713452368024108
100003151	0.00281089756836439	0.0220600700883871	0.479820978934324	0.576570546786092
100000011	0.338642862924064	0.149137376547398	0.245514690742663	0.807726838731091
100003594	0.58271131171128	0.835055676800006	0.324129235182645	0.689868010257874
806	0.701359599578638	0.170679237546149	0.335349555700163	0.506833357954995
100001211	0.971361596402581	0.587518870522629	0.341522231962861	0.681458678129242
100002417	0.552851548327586	0.678818064304346	0.322356702366858	0.672494045192754
100009335	0.491041700865238	0.203366088766701	0.277004292897667	0.725238827653196
100000781	0.606755321085848	0.924245730829641	0.329431639254532	0.698083207812292
803	0.0399845114454233	0.0347016418305387	0.296215918857273	0.568121728179334
50	0.578898152742223	0.719323645484243	0.334634227022311	0.684065703238191
796	0.437401950334082	0.0469684303622988	0.362480615223199	0.685875193242063
100005834	0.986274756469494	0.684610097158744	0.374702654765172	0.696107053727922
100001580	0.98210061985423	0.505250638993154	0.355853264761569	0.701128610224708
480	0.805778087654692	0.667020677066415	0.303605930503779	0.706619801831692
100001540	0.229879910613517	0.63534491900519	0.446135954568447	0.808527398305778
339	0.53834448118418	0.140822846198515	0.307279169655512	0.61277739668313
1110	0.969764159618841	0.991028095285453	0.332324963423214	0.709516493035318
100015836	0.137091678309628	0.174351653213687	0.501762091816636	0.885756115482128
100009271	0.553075715122832	0.51531440281434	0.367925807929383	0.680227366113135
100015638	0.926053858298372	0.44799870587137	0.342061849631433	0.680376653085962
100021667	0.798691549281229	0.435664880733248	0.389515903337204	0.681570466614121
100001279	0.60337930393463	0.366410697639013	0.359036997669868	0.826585319091868
100004208	0.0159755279284976	0.106291566116477	0.515955426692109	0.831128715304432
100003695	0.256520251435307	0.164857502233139	0.343922023666362	0.488952344701515
100000802	0.674472222052616	0.945199298014703	0.331247434048517	0.698156072938477
100002769	0.872989354040157	0.108219851956625	0.244145321689265	0.812193773602737
100015835	0.0855266029441569	0.241897481608682	0.518267654575209	0.931112112215923
229	0.896466919939762	0.373613554281204	0.369015789688018	0.693920814373067
100001266	0.00585318037410378	0.0268372010441898	0.431611392795995	0.993948420389002
1342	0.286256285977925	0.348674286114993	0.286531996032081	0.71882872537827
100002102	0.87409344346089	0.57226948920205	0.370642763877839	0.796243581030635
100020254	0.169836027786118	0.604866353202005	0.324425935171782	0.726331929784647
1231	0.502550066894161	0.231377401749569	0.38830267692421	0.650942199658298
100020492	0.950015944516401	0.918968788253492	0.328317443074937	0.699292296580197
100001402	0.416408741747787	0.584092076610932	0.361674016455766	0.704507565184169
415	0.00798983895140619	0.0803952975100284	0.367669079179173	0.755947761686125
100003109	0.718457499868512	0.719107212417112	0.330278014056677	0.76346137650006
275	0.59430902688303	0.778034744135663	0.313683708949983	0.681536016240443
1143	0.165085561973928	0.0712538659274539	0.301063509022185	0.802161547329886
279	0.45980168197321	0.377725533122331	0.324372946002189	0.571837671953563
100001198	0.9646219280912	0.927863736629746	0.328963722565237	0.70808232057232
1648	0.42328364284713	0.983139921890709	0.331309833493868	0.7005457341818
100001590	0.398009980436606	0.364017520948344	0.315257324326222	0.625525598612461
100001733	0.332921339039993	0.810784666230596	0.327197561655942	0.719156378561059
100008933	0.0157529044244552	0.00230108411353808	0.449110176983532	0.655625443952828
100001550	0.323121852743773	0.52165399825543	0.311768821044893	0.649689645446005
1215	0.0798633198801167	0.268821376646226	0.282853821539749	0.655931740173414
100002356	0.279759158881844	0.114040619855298	0.394920711845279	0.708843317500379
100002749	0.768466148543199	0.821753023345019	0.332651405052942	0.705731207628375
100006379	0.20473496108483	0.189383599099793	0.363123313209242	0.453682006779874
100015966	0.0787545955363092	0.15030425895063	0.358464843274769	0.520438214816126
100001392	0.622053092312143	0.97915054917226	0.331562089210031	0.699722330321893
100020425	0.110783499600046	0.0615718073300769	0.290153545210616	0.460954803062663
100004299	0.263537015480304	0.779696970830839	0.356465092664016	0.755731563138454
100001734	0.519445131254374	0.495281398204469	0.352005979754618	0.634687160265085
1002	0.904725944928784	0.819455724144629	0.333390983746664	0.699503090008325
100001337	0.279044805725001	0.799565604480161	0.316106996496443	0.701794048112381
100001452	0.761208869948382	0.829782146367309	0.328680477476786	0.680195871829303
314	0.546206263266386	0.391444230746526	0.342434439132994	0.718227650555863
100009264	0.886308026854855	0.466639100615157	0.250021121531509	0.849466316244206
100004634	0.439463415239547	0.512335645835336	0.300183559277033	0.71675314993367
100000711	0.719570324629886	0.613077660531978	0.37201100239318	0.732997739529835
100020536	0.0152735960287516	0.0745310716477767	0.421414526751177	0.820806942290691
100004318	0.335159150749974	0.57860009612119	0.337697493829541	0.69499944231594
100005850	0.939126244922274	0.458851922339549	0.41096647258935	0.643133630086336
100006619	0.327443671368836	0.152604044944436	0.372383901509909	0.686848062039187
356	0.376003019589065	0.557456697658088	0.318251488626021	0.724249933852921
1221	0.608303238542647	0.569671452618108	0.420261669250164	0.740446357857444
100001397	0.816401404321609	0.79234322730412	0.329494818675413	0.692925555923623
100019981	0.58048950407321	0.86159633780265	0.337023984286399	0.722026295912643
100001208	0.398726835590982	0.200309977725226	0.289390993776667	0.978174894088302
503	0.00963461592148644	0.0108483474539113	0.211943287108417	0.537349013219991
100006375	0.233634816986704	0.732473072059207	0.343888219592141	0.683454763272478
100001295	0.862032301855175	0.655058049647362	0.320102123579857	0.780582014444156
100020427	0.0400285414787789	0.0310422555756869	0.338544311580867	0.397542964031258
100002784	0.538854501970008	0.43500203210548	0.289399292327755	0.759095578736383
917	0.0721511108739668	0.221036290933067	0.353080991431016	0.648622863283635
1869	0.400308575879173	0.224581282227489	0.351418984716572	0.584553291890672
240	0.292839913428641	0.131739860267141	0.209886114830861	0.50596292074922
798	0.00584393673360659	0.0789999175455145	0.476761881111397	0.627751845200848
100002952	0.245608749573857	0.518772884746293	0.329554582273301	0.776742044925852
98	0.58402930043727	0.783369216328336	0.35469938898766	0.708606915676569
100008998	0.356725652435774	0.38092528057984	0.267297156944258	0.758178966822743
477	0.878422839515774	0.307533358320248	0.337817807450659	0.696043880372275
100020545	0.0858819421671552	0.14494927468571	0.382552682879461	0.867267579129184
100021666	0.918068388828466	0.295909920541235	0.369153043831172	0.691651614190779
1256	0.649340821196481	0.788289013269101	0.365325401924724	0.725002469665521
533	0.341546956960137	0.0886410215918536	0.236777533529415	0.45391910586044
100001757	0.415715400587022	0.90398881409003	0.340532439961535	0.69542763303211
1024	0.358897257808336	0.0994185090300708	0.223162607566068	0.854303091075332
267	0.461905409107566	0.955029952483158	0.32954677739231	0.702656502419092
100002113	0.0992048744572849	0.0958681416177265	0.326106702825142	0.726874267118994
100001756	0.811363316972146	0.690457034536024	0.347583822543345	0.724146478326194
100001193	0.492277151020014	0.194581796109515	0.400321186802408	0.646594130839434
100001668	0.651714957467427	0.923433940029143	0.331280863476515	0.707253168226995
1124	0.307441373015964	0.317472126309127	0.298358316599461	0.794355116956403
100021331	0.135043396975566	0.328515044641839	0.321529173040016	0.744818598851108
1090	0.0835534740006537	0.0637376789591083	0.311044160129711	0.830790086625572
566	0.985044537024078	0.340359837645762	0.258268703583304	0.707605148228034
100003119	0.504646122180452	0.30018219951455	0.361884973133059	0.637867510255498
100006367	0.776868819351054	0.578536540094073	0.341306259034777	0.680616752271515
100004322	0.213185206072746	0.195056984263401	0.337704178012781	0.798154185436356
100001034	0.651992645725085	0.859813129970985	0.327869013716119	0.693474868012583
112	0.887401426236973	0.866777355316032	0.33407169908248	0.67650012809997
507	0.680975509081774	0.806070053246073	0.331423030801129	0.706658470470446
100009233	0.299626999056711	0.203518800867943	0.310716501754839	0.719455737436241
100000406	0.0236102390823237	0.153048401106139	0.491607720032472	0.506644903448328
100004046	0.378801538385715	0.431589497081031	0.221409728998548	0.636389543892878
1025	0.772744202805734	0.689808094612376	0.318831351592829	0.720046728417829
100001106	0.189935055377378	0.201305997623535	0.277589075353238	0.729754389425303
1128	0.0322317312634937	0.555679657673807	0.365474891732127	0.751431133138337
561	0.0425491376064326	0.192515355895485	0.241389194455488	0.620913708534878
100001614	0.872365294518267	0.373453771747283	0.346307507055944	0.675814370803904
100000961	0.857519027071918	0.996024786500355	0.355175793585052	0.70492326922137
100002397	0.912791757795748	0.649832403070349	0.330097028918112	0.640552262625834
100009407	0.988769766347991	0.98106849138816	0.33567144140459	0.699699302825342
100002910	0.867846806989198	0.60531726409351	0.302628699443926	0.634997078032925
100005946	0.296391130955663	0.366522770229659	0.373386363617091	0.795590060096343
100019794	0.122799123294229	0.398944030855752	0.330463018101525	0.828661739464396
100015759	0.31324394780281	0.112516114511103	0.288157548929485	0.706297787778543
100020417	0.616630624037513	0.540674433844444	0.317158890967306	0.671106180648464
100001054	0.838871635604184	0.885392112002838	0.339924145252093	0.702508909257989
100001437	0.28914505299175	0.31693905514471	0.279258207489068	0.62500098390509
504	0.304257817043296	0.669932873919313	0.384302216594697	0.710634353761808
100001988	0.490563023448962	0.662967040759274	0.325157057343568	0.851115149943635
1082	0.028534723512821	0.501346129595481	0.374881784412743	0.74002969287693
100001403	0.315253625177804	0.336931918621283	0.366996765761884	0.682059195576527
100001664	0.929539937021562	0.505156137546459	0.31400701857885	0.890691814662361
461	0.262899677507287	0.221136349644415	0.518174671008887	0.677422130611814
100000463	0.659464659791312	0.999178677581253	0.337140351086278	0.700307778497668
100020208	0.660288094195343	0.587748906818113	0.360098229446734	0.602065392042916
381	0.406408671195224	0.0683894234279731	0.160988474114955	0.532061690741101
100010901	0.112825607845997	0.0755504138879057	0.313768969026713	0.811390919173027
100001468	0.318922330608957	0.915844707183208	0.337331619770043	0.690017546514554
100000840	0.896984197249201	0.98994337718178	0.349189844891246	0.702381535790229
100020014	0.250475563567109	0.601058134955899	0.325033759237892	0.715321782062351
100001993	0.833079021706932	0.658348410342648	0.287135370133701	0.832669604890483
100001051	0.10962642318421	0.0208012007417142	0.355441545285871	0.373612999523919
100006116	0.362654275423706	0.502227289890812	0.33832562382406	0.7022281439256
1108	0.918045403125874	0.896821516180646	0.327972130100683	0.711881622824142
100019966	0.408363891234439	0.152945026823313	0.38571905433481	0.669670484539397
100001743	0.706219772485805	0.499889954073697	0.320018702638328	0.685057160215486
100001294	0.105058041678721	0.168994568617776	0.239342394269323	0.76251539698922
100001609	0.272979043133421	0.103540412517768	0.310185039532757	0.793086484239995
418	0.849349009598739	0.899122130245066	0.329962925241588	0.715521328145436
100001178	0.397622834441789	0.794732200513663	0.322656118852684	0.672095869582442
189	0.96272620706603	0.704280585731499	0.305912514859247	0.669185790909793
563	0.465452314607734	0.840831403241255	0.344187215874676	0.68848752128849
424	0.658266137298585	0.470430257767374	0.362583568367021	0.682793456148346
100000776	0.14258025785293	0.290182763322499	0.374765124557672	0.70371313453137
1001	0.984810675459239	0.438347296175122	0.33821295446033	0.705162966553678
1135	0.311966213674832	0.0867305502141927	0.320017319835932	0.764462346724637
100021093	0.348085314427766	0.501208096905491	0.382869395895946	0.723637335186113
100020219	0.131656481311795	0.237764347770418	0.339945537003336	0.592227710533273
194	0.374985238264399	0.932670006498615	0.334373179120424	0.693542723900862
100008930	0.776882297025226	0.646838655269805	0.354325183613394	0.681812692846198
340	0.59432768713803	0.242371165344585	0.211839242535601	0.781214474728511
100010896	0.910998937076939	0.784096959204669	0.316907599380794	0.706722459076197
100000787	0.204873373646435	0.11790630316849	0.325105335924695	0.414961547217877
100000639	0.0289009759133389	0.218908986308385	0.303783277135649	0.707037471707231
100001851	0.980897649656342	0.267586656811598	0.356750801988492	0.480360215321763
179	0.549530549496373	0.645860151096274	0.325182845608768	0.713496391033805
100000626	0.394345039198273	0.808356435869353	0.342753337631395	0.701272054728474
100001605	0.00817581378849372	0.0769678008190839	0.439778071934631	0.802749424701053
330	0.270038531823797	0.470743600085891	0.359892289008109	0.57961908553162
100001162	0.805449186506095	0.637311776060078	0.304073220693999	0.671640733323579
100001167	0.0383263525364338	0.314233068289244	0.336357906549552	0.684849399713637
100002067	0.540709040615492	0.73606698359783	0.429850482362454	0.621653026161325
100019968	0.471298443888411	0.350288904131168	0.385944069821264	0.636379630900752
100002014	0.976151365325683	0.972258960663873	0.330730627838106	0.728914050874973
100004083	0.507783330463948	0.173202049898056	0.358577778078485	0.569404460848479
100001315	0.34726529602317	0.371809187610027	0.34297411261891	0.769240600790559
535	0.346063135920664	0.733152675903758	0.342958805839286	0.694121791744463
93	0.380891082052085	0.266829895879203	0.377710333199574	0.540418687373045
100001989	0.384810726664781	0.662874779308124	0.309132035476808	0.738876765489679
100001740	0.773542561872733	0.433985608967104	0.304586763794183	0.718690377150032
482	0.142630907829385	0.963080602745459	0.330764633979973	0.708709035459488
1629	0.276258227266568	0.417216642390717	0.391766802405166	0.676682159647466
100001399	0.446821161021146	0.376813427341444	0.350756918848628	0.702718780565554
376	0.665445849437881	0.176332305875435	0.218776550413704	0.814649680964955
342	0.588085231585542	0.598708714179326	0.329282864884362	0.698351320988631
100001253	0.021841954439836	0.166630697999258	0.288265616163969	0.923768471489067
100000708	0.626272335887844	0.669322006266749	0.359903875363566	0.712363990324145
244	0.195994958585711	0.052758031850768	0.27819822757027	0.818854990174507
