chemID	simpleLRM_Fstatistics	multiLRM(chem_sig)	multiLRM(sex_sig)	multiLRM(age_sig)	chem_coef
158	0.127853449306601	0.251162136168126	0.349879062694403	0.70106679178298	-0.384884605135207
1224	0.0508479404860583	0.191143546331623	0.213299704513092	0.710939364893718	0.430146525215069
100001620	0.46901582277477	0.381453325334229	0.237974520393003	0.67461429907464	-0.375765759298427
100020893	0.279775599411597	0.0590348338881317	0.253029072207581	0.395401278820033	0.979691381059525
100002458	0.749811378932414	0.564421876888518	0.31472978104679	0.617592976170209	0.103319207672952
100001112	0.807037799272877	0.988389962937908	0.274037092018992	0.672413831724219	0.00208761472013964
100002953	0.412497976964953	0.828663708902155	0.271816782616371	0.682398158887581	-0.0407025828393402
1141	0.400487053795003	0.0556680383478892	0.355160111984945	0.495486254072985	0.515325404959962
100015834	0.457081123897645	0.993555591900047	0.275397874312528	0.672241026861333	0.00176173221133765
100004561	0.61763391020958	0.890607851881941	0.277602053370515	0.668595886528977	-0.0265076873387555
100020497	0.797324272714542	0.752278397397234	0.26138786567519	0.696286838246831	0.0413993105654435
498	0.0473774437210457	0.303012985205733	0.271602108378284	0.75036297684738	-0.435888272030664
100006051	0.867181092446545	0.849732236778426	0.27797872617324	0.668344255304062	0.017975101669578
1668	0.659363080264178	0.5177834881026	0.269852197617559	0.610815144232358	-0.0292334279429678
100004523	0.423046374438863	0.874630559738804	0.282539427305916	0.657803715895235	0.0386603636569284
100001604	0.241503715822029	0.531539877424795	0.270628384799097	0.716534197063966	-0.0556843616382189
100001002	0.174121442114638	0.537466238183223	0.28693317678427	0.658920193728426	-0.390345829502044
100001987	0.0591356077930552	0.267332863322581	0.807679177007129	0.532540789091842	-0.0739809084500246
100002462	0.605226675304287	0.334830768484763	0.332053912672403	0.55191841116406	0.231939037475165
466	0.585340133801714	0.0700567356911413	0.301381123572883	0.648314298687221	0.121124045832031
100000665	0.892950912646635	0.439723101182762	0.308528267178741	0.617212042829606	0.0724029075258632
445	0.95026693235431	0.432230108185671	0.304140100131699	0.722251792797198	-0.0782365896565927
2029	0.150900664100361	0.506042886407587	0.291507036675555	0.674481501759193	-0.0704849169714371
100006438	0.122699583803101	0.24482472389859	0.32133762183372	0.685448063846233	-0.0474146275198165
100001398	0.160640119176745	0.58988883828468	0.255659721096108	0.692322367970504	0.0340975758561064
235	0.430855270329198	0.465729306665725	0.243982324929096	0.705722764739072	0.136398739473578
100000997	0.704484138849384	0.696852620962623	0.276696787212455	0.649871120924569	0.0518835238433189
100002094	0.259536316752882	0.216126408817282	0.230947054413113	0.536592184407721	-0.251194981472191
1052	0.627114644865564	0.935742109121793	0.276500178092387	0.690568578447905	-0.0314672503556241
100020823	0.328113648658067	0.587730644159476	0.257691981134233	0.660960169776964	0.0514931986411951
100001806	0.274212739078581	0.619894610149679	0.322205466016976	0.682043108809878	-0.0241817183045787
100006092	0.814091177030641	0.884767559397048	0.279082322029328	0.662433984884511	-0.0101233737526541
100001415	0.104618922684371	0.0729455496094608	0.276810647516627	0.391565133641532	0.859854658452091
100000008	0.0406517747302689	0.0723111908370581	0.305708232536726	0.508335505759573	0.427780718754697
565	0.00715758309714534	0.047793975941589	0.273115751337368	0.750714267163806	-1.13851928724092
100015851	0.145834761030605	0.184938502539666	0.35614506872496	0.811244140312808	-0.272167381423254
100001866	0.533135664220547	0.886721850775861	0.289382799793537	0.657768350833922	0.048389384062308
100020546	0.00243950694410397	0.0277908270421823	0.506045428555225	0.867292888853212	-0.212810621302829
100016110	0.555730958139316	0.417544403709885	0.224494872037371	0.770077342559265	-0.133665409775287
100001254	0.00295523208913198	0.0124891755767905	0.358165884980905	0.887363996906738	-0.918367086708189
100006260	0.39721630573681	0.822911831491567	0.278666805974458	0.669002720350382	0.0421455180726723
826	0.669338271886823	0.861045186829061	0.275070819096954	0.667271709002188	0.0151465781758339
100001872	0.454468346282484	0.826392851510103	0.275311863596732	0.672018707502397	0.0251931601496714
100000263	0.338747529140416	0.380647280638063	0.340927737086849	0.664724633565537	-0.267182468123407
100021198	0.82127814192239	0.0598071051207592	0.186227480561839	0.383541581928408	0.378168792385933
100015967	0.0346195690307028	0.089374078585753	0.342133599810891	0.494280585546994	0.0859774106158371
278	0.13813062473341	0.256825168105785	0.256730318292961	0.960362750371052	0.412133630417404
519	0.731408954926283	0.327907267541661	0.329424309307752	0.608025251224351	0.106315303420417
100009337	0.105902413178087	0.319730878396009	0.373349832885699	0.657893553765949	-0.0615226259538642
100002185	0.366557493582749	0.88281837040497	0.27028357992028	0.660668116832156	0.0397305066406732
100001278	0.381310171341245	0.265801984415832	0.339170147823299	0.624576418444168	0.0926696799700831
100002103	0.836190931697115	0.61028026163555	0.275230727957462	0.621883985085429	0.151471141787601
980	0.774762865206807	0.440551237676091	0.304604684202274	0.652712647917928	0.11119449292775
100000016	0.85812508363721	0.436006129131972	0.271147489213876	0.646264071382029	0.0689377775421362
100020372	0.18232280724469	0.491096226852729	0.27237676052176	0.610279454891513	-0.113061306689058
100001662	0.733517653012384	0.139666780916121	0.109391584744577	0.681355492739704	1.12102660217054
100019972	0.931500087338919	0.681375246282576	0.282298431901608	0.659031785057654	0.0199053705956987
254	0.761325164557233	0.722001043006361	0.272203435536208	0.67577276264624	-0.0118573115988826
100002009	0.65460505110636	0.691611930162321	0.271758077883375	0.597580349181668	-0.00457012074160843
100010895	0.420796710850316	0.522200265220914	0.32161298493397	0.650499248036145	-0.339436326632391
1140	0.917082708636287	0.962208855617965	0.273247971548923	0.669690212312912	-0.015077063286095
100008951	0.628485858514075	0.536561563183882	0.293766709204688	0.634269135029529	-0.0833295254447706
1084	0.359173150310383	0.817985525431355	0.274123124873048	0.712583156970095	-0.131076083041963
100002796	0.115684168936398	0.415074707566168	0.24578178552627	0.618985408463824	-0.117748435533765
358	0.950576675749629	0.944975891421687	0.273261873786526	0.667875851360028	0.011248139139179
100002070	0.813447506569021	0.706571118202275	0.266804821021414	0.703272342942941	-0.129120585990624
1628	0.371889853102032	0.136491622327957	0.334440245430271	0.657239170203249	0.105391662230677
823	0.701070706960669	0.54018863918066	0.241281656434812	0.729282623090962	-0.27378764529495
100004414	0.459483748793658	0.0901422650996959	0.359192933353375	0.807070033561631	0.168815451787737
100006129	0.678194977181222	0.664288541065144	0.256953795408553	0.688117113054008	-0.00161976077996725
100002028	0.666866700801126	0.450537846799614	0.379323798087739	0.480961863149608	-0.0746362882792924
100021707	0.508764598660409	0.635726092675352	0.249196076901202	0.722481860257509	-0.136339321341985
100000054	0.515703905484535	0.466719712762866	0.26662255449286	0.696962510967898	0.105639187699519
100010869	0.476060847169682	0.230233489031473	0.284059701206612	0.543003323238655	0.301157843140517
100004575	0.0273758180981658	0.102988145997204	0.349025961350249	0.996980813384254	-0.343221851988891
100001212	0.99103168924697	0.672869169962544	0.277689230912462	0.612853653787315	0.0395980273565614
818	0.212045178400071	0.556271122245282	0.315474095550403	0.624224580780309	0.332950187109778
100001092	0.00149056365132389	0.0204739049089652	0.270429490195499	0.657335780052329	-0.227142783565385
100020371	0.961042414141863	0.902706525717405	0.277479320047228	0.670903119706956	-0.0168726463961322
100004112	0.186063605380297	0.49739950862222	0.292558473702079	0.679323822421565	-0.0534937954671595
1125	0.470222425905233	0.366060533448833	0.30397277596509	0.706678015292393	-0.154625281319565
100020491	0.944575887891513	0.57304546862302	0.239389171826258	0.685609105653099	0.0687787270203965
100003151	0.00228836500648207	0.0231626960488958	0.417193816755315	0.552481755728407	-0.814253677583843
100000011	0.31992464244714	0.147424556767817	0.202696096086753	0.780424228554971	-0.144820122820437
100003594	0.480389595192784	0.998865556060051	0.278899654422092	0.67256898086583	-0.000347249801345633
806	0.764692956440669	0.157381966993816	0.272019310250923	0.476809357384228	0.560149829951549
100001211	0.946772892240952	0.555087254561392	0.284915962008764	0.651994473614987	0.0287548290790422
100002417	0.591817398492234	0.591460439733977	0.265405898340614	0.637345324552507	0.0331117310619859
100009335	0.539649334406898	0.201270550131637	0.223680199493904	0.695166560409135	-0.109805414045955
100000781	0.700168587941867	0.971585370676919	0.273858599633186	0.670951417540579	-0.0063631292891682
803	0.0288450352682349	0.0322239540846278	0.261952216668244	0.548167994450709	0.632708972158144
50	0.499163239785802	0.710208830257071	0.280589382056947	0.656279535648022	-0.0514802837771468
796	0.429930190250284	0.0494411262490504	0.304576797127929	0.65731500621644	0.268388806423523
100005834	0.948462382768579	0.636435625878323	0.320608864172811	0.667433890770759	0.0789098193153662
100001580	0.948995047226559	0.517148208228096	0.297617990230053	0.672869746597757	0.0874270805024628
480	0.77994392822024	0.615917106795815	0.24587592827709	0.679240559893768	0.314047961927227
100001540	0.243689511139213	0.745433526889748	0.350520073592497	0.746635382613681	-0.0710518561264361
339	0.560892139839267	0.118374332310516	0.24842976616004	0.581353328956254	0.180859051981333
1110	0.940831914445654	0.945313486812741	0.27723701031197	0.670153315263887	0.0429568869714365
100015836	0.167588708738491	0.185545136224243	0.404114475627837	0.842458725144534	-0.354050039513602
100009271	0.533586070775564	0.514222897390692	0.30839758109207	0.652131511862118	0.0424186746214334
100015638	0.996800775808354	0.432254858820153	0.288272532546112	0.652796971710405	0.106069558843774
100021667	0.930289330066093	0.484706339059904	0.313661696434785	0.652747472778053	0.122081735844981
100001279	0.601716422228159	0.37614585565349	0.297641026418595	0.793982217799611	0.104097995681802
100004208	0.0188808588032556	0.117809743549793	0.420848765360569	0.791368440249966	-0.160785200900757
100003695	0.218688668403424	0.148558317499625	0.296766373959445	0.461045818212274	0.499378644833038
100000802	0.779539239523837	0.905191263529861	0.276046774235659	0.668575948745867	0.0532468863501424
100002769	0.868356770084463	0.1018812767745	0.198830638750749	0.785674037808278	0.345759199138845
100015835	0.105942249170335	0.305107564417798	0.407960583876174	0.865619425138414	-0.296310553570481
229	0.862313128423677	0.37769019059026	0.309961731901037	0.665875012577867	0.0982478743674638
100001266	0.00630595721881866	0.0262089246476011	0.350309052443687	0.971227163210815	-0.755180129630536
1342	0.294904145514406	0.34642449546931	0.234892372805825	0.69010739646606	-0.0044793708743239
100002102	0.84318555383672	0.557755375378494	0.310731420379323	0.770440415245448	-0.317956471915668
100020254	0.16827381242174	0.582758606784041	0.267483421347577	0.699162489747918	-0.0816295292418684
1231	0.462748665176593	0.227131747723988	0.329904821076572	0.623578589659378	0.118432766375616
100020492	0.99171207650491	0.904264970198609	0.271565537301816	0.670969479916917	0.0101169131252323
100001402	0.385507796471194	0.574675293415155	0.304411344991423	0.676585689538823	0.0415755315472416
415	0.00532862300245554	0.0803764709181177	0.32467665708746	0.732216271207187	-0.748451409323262
100003109	0.998096277334336	0.947885870001567	0.275504465083796	0.668146105659172	-0.00778160637267979
275	0.547820293610996	0.841319252690293	0.272464462654659	0.659355965243757	0.215299869376456
1143	0.160094529680409	0.0722126420176657	0.249140648970622	0.772384811760185	-0.255795584163203
279	0.399209328830644	0.350179368283983	0.274790050823975	0.541375813286881	0.696944011433345
100001198	0.951197994574273	0.987927212018231	0.278406452106442	0.674143899537481	-0.00155487199873832
1648	0.395269296589541	0.964178900500475	0.274775929505743	0.672590552457968	0.00141390350533981
100001590	0.317186433438657	0.261004624298939	0.262536301668509	0.587038761324762	0.254550408604489
100001733	0.383213823478239	0.860107239028998	0.271284326796999	0.685527547987958	-0.0167445762372391
100008933	0.0145185960249295	0.0020200008813164	0.380513717471889	0.626716385152206	0.417714923625572
100001550	0.342684675011121	0.504882827045617	0.259029441096253	0.620957335221658	0.0523584390534943
1215	0.0672206612500912	0.217352513712721	0.229976210358134	0.626162073546693	0.316906209867661
100002356	0.269535542575046	0.109010051056573	0.331837881642891	0.680073274120275	0.16172359740438
100002749	0.694690434863391	0.757689160505148	0.277548202846572	0.679845152477325	-0.0621374897168763
100006379	0.158510151267155	0.158955758476552	0.320464552267676	0.420585478562609	0.544308274976275
100015966	0.0786463908782243	0.152970140669941	0.299767796938055	0.497164853922619	0.111048192761889
100001392	0.661547480547723	0.947581004373797	0.275822161697158	0.670789325064733	0.0117728640677481
100020425	0.125797245231348	0.0475838618667295	0.228757223771478	0.430004757653652	0.350320960986745
100004299	0.304838478218126	0.792006230026152	0.292265446292784	0.722606718446628	-0.0426363582245864
100001734	0.577443600377771	0.51685489852604	0.289295968060192	0.60986964320088	0.38475824596429
1002	0.842991159825667	0.824250615562116	0.275455976063878	0.670758791129459	0.0801530292305255
100001337	0.307044407135262	0.805583728215468	0.261897875475722	0.673227804300731	-0.0276648390513856
100001452	0.79729253595472	0.785096902780376	0.272637362467851	0.646705067082118	0.0523249600610756
314	0.52479800130165	0.380330792347113	0.285282498895386	0.690178904098963	0.0399262554819241
100009264	0.994971775802363	0.540033808954344	0.218711749605153	0.795239832977871	0.0548703397822689
100004634	0.446945403401507	0.504972559844334	0.246923282865108	0.688494973151168	-0.00485968049574922
100000711	0.716636518044447	0.691981258778922	0.304346644666982	0.696860195194381	-0.042104606387463
100020536	0.0197510604469315	0.0909309265670325	0.338682419902797	0.778936850246201	-0.0992796684777265
100004318	0.30809313532942	0.560719531340463	0.28210678954116	0.667024236310271	-0.128931621453578
100005850	0.886120687017532	0.47851613167668	0.348538220452265	0.618919896577371	0.1050027696787
100006619	0.318943683059078	0.147001202976549	0.31169296207073	0.65815644073663	0.184842261334812
356	0.463232378541662	0.638306779642158	0.263329111881515	0.689428498157661	-0.0707902173335574
1221	0.568063081979053	0.575748238173575	0.35584973569256	0.710866846815408	0.210634767335847
100001397	0.767537691374851	0.757905374740992	0.273870783062733	0.663870300691805	0.0367351168720419
100019981	0.619816484016805	0.897475266456253	0.277925669402871	0.688350472018096	-0.0264588394681358
100001208	0.428202005462174	0.249752363464509	0.239487526601728	0.957171781468849	-0.295609390921031
503	0.0108011213094772	0.0101074966931136	0.167075348752943	0.509841866702516	-1.59444945659056
100006375	0.140194264544901	0.604004517795435	0.29990287070576	0.650065151178148	-0.0321204859461429
100001295	0.731700825637688	0.633359078523454	0.267834272701889	0.758151735989722	-0.192888713739844
100020427	0.0525270783783131	0.0261995702624403	0.26507044714345	0.372000195216871	0.306514926259942
100002784	0.50055569793397	0.369101907657728	0.233474100773932	0.739887268791879	0.131442758540005
917	0.0559108673847634	0.201868264536745	0.301712300407637	0.621521554729483	-0.78935007130734
1869	0.376644914052568	0.205682520830185	0.296240167565569	0.554865258126415	0.00253847944371183
240	0.241257787833395	0.105403696408099	0.172309184617874	0.475838055663311	0.623519494550585
798	0.00494541836528738	0.0884495049642299	0.408872543627947	0.603696098286861	0.425152692574893
100002952	0.259139676847711	0.501574608610525	0.27384543847354	0.751048493287707	0.0633110406516777
98	0.63255665533107	0.840772556627699	0.289774908010436	0.677365319716867	-0.0604210639462353
100008998	0.306008717391194	0.337319188059019	0.217942330499353	0.737595390233566	0.238574150555368
477	0.876736145816139	0.296615711203646	0.280300415350973	0.66743118159644	0.125313292461639
100020545	0.0835028656555252	0.138828363634515	0.317800094603796	0.838732283875482	-0.162157386387893
100021666	0.98867861223765	0.231544356288485	0.313860484226186	0.663969523197469	0.166432039201666
1256	0.525465840158765	0.70448806801091	0.31917900485052	0.706886739209037	-0.265080534621945
533	0.327762670515794	0.0797474134339008	0.194693197178042	0.427008902160833	0.616789469746671
100001757	0.44155045565761	0.914288992838577	0.281872638353149	0.667566421690089	-0.00206504863372231
1024	0.305311190836768	0.0860127939632018	0.183813407331152	0.861078736754387	-0.313044998151101
267	0.464600325610233	0.980388384112018	0.27594191765807	0.671133162627377	0.00786877366159627
100002113	0.104103190664118	0.0903227632577233	0.265659873664898	0.697090130739456	-0.522915043919979
100001756	0.85254771507045	0.728175202673855	0.286118510335876	0.691943593011952	-0.0126393310386419
100001193	0.447455251801856	0.185790963340103	0.342079903527563	0.618903861676922	0.101194412478859
100001668	0.68381019766393	0.989249961258439	0.275697663201277	0.673680902020803	-0.00304052120435725
1124	0.323763094422153	0.306743444774743	0.242641732980634	0.766254448953376	-0.902861199097003
100021331	0.171386060988616	0.325667097492597	0.257263687566067	0.71222555594859	0.11331152363781
1090	0.0612147690483373	0.0420917198189776	0.261109440397292	0.816924319308211	-0.432375060856715
566	0.839180227506958	0.332070761120854	0.205921520455855	0.676304205775383	0.434995719609549
100003119	0.461981815366632	0.284279382120715	0.306335656507459	0.609519010951227	0.120092075934444
100006367	0.756933688469156	0.563202464482782	0.284533694398274	0.651954737721687	0.0508719197189749
100004322	0.213769145577843	0.241280010608032	0.282142679913644	0.758373817879069	-0.0744045238334863
100001034	0.668857524225316	0.846585792541771	0.271796202686878	0.664697006779765	0.0402881924433769
112	0.924465831043175	0.920849252858036	0.276287124760379	0.663771575593498	0.0226640780534198
507	0.734397668008029	0.777187613344114	0.273424373151942	0.678703531747643	0.0256754437979987
100009233	0.315103133304162	0.191549590756373	0.252967177379463	0.690416495888806	-0.118768379240625
100000406	0.0173773771415697	0.138585715912001	0.439272157489312	0.478911536772389	1.09146699317584
100004046	0.357720940128149	0.397968426677611	0.175882201564896	0.606436388375475	0.278439255368074
1025	0.767765890902824	0.699007987638644	0.264405853765713	0.690977940727743	0.0422045079049394
100001106	0.173909624374809	0.177057868471418	0.227010794475651	0.70449992186053	0.180257818882027
1128	0.0275140229276805	0.574700358362642	0.305410807695483	0.720389039077408	-0.247658243395874
561	0.0471362543336501	0.173141871143711	0.190823562427213	0.59060671972791	0.491307202313092
100001614	0.863360302792757	0.369994061755505	0.288710433648587	0.647653135987799	0.0492921084434601
100000961	0.836778465763069	0.976761551673356	0.301599297115529	0.673581968961067	-0.0100377791263766
100002397	0.899097577773001	0.622171899520027	0.274609670376873	0.608650236700908	0.151526961396671
100009407	0.972871957897333	0.996604429126112	0.277101973056714	0.673557947289844	-0.000661681876225014
100002910	0.90915798621467	0.591821597244462	0.250815664786207	0.606587611273076	0.0417011758820322
100005946	0.258690732978382	0.3467940066398	0.31698929484283	0.77139423445118	-0.196814674261289
100019794	0.0922278394617053	0.284369099040966	0.276715226378973	0.831800648045547	-0.0224503890186188
100015759	0.324013594216024	0.100600511461011	0.232944506266976	0.677608828002482	-0.14126386058417
100020417	0.720061390858822	0.602294548641049	0.261412886995363	0.646061343982245	0.140678564073988
100001054	0.717896213067232	0.965079281624166	0.27743796755669	0.672285032912088	0.00919291746604615
100001437	0.314664788723137	0.328731518945152	0.229484409045318	0.599333554026185	-0.232699966337707
504	0.242435604827365	0.700915481617841	0.323937028912203	0.681848612910773	-0.0410266949835642
100001988	0.465597781728669	0.664809211609195	0.269374088860644	0.822857083945917	0.00531094090500159
1082	0.0281926843701933	0.603505613943672	0.306728662151627	0.701519578406335	-0.177656303198452
100001403	0.314040209475627	0.338989492067938	0.305955645189312	0.653625817165227	0.129197531097025
100001664	0.934052341933463	0.544915395966468	0.260751803816896	0.845494551004208	-0.188294059032814
461	0.269152862246693	0.21762970248762	0.438872799688696	0.647110198442626	0.856515261147841
100000463	0.688121879056817	0.988799276974128	0.279077052904363	0.671716912487296	0.00389229285637853
100020208	0.578200758603793	0.538854993484277	0.31052182594986	0.564614076271888	0.119763656757096
381	0.535853677741956	0.0661940262101406	0.121994015813316	0.503791971549586	0.473481667279543
100010901	0.0819761041223026	0.0731847443519526	0.275044221772127	0.788358185670411	-0.684297272222015
100001468	0.272247135788408	0.995583938557574	0.27582240988146	0.678023351528538	0.00107536873294613
100000840	0.939204348918989	0.887679201816102	0.275824824943456	0.68374095556511	-0.0329104891444087
100020014	0.242184348152713	0.595403994448505	0.269146935096054	0.687116316280016	0.00243888424667599
100001993	0.779228126001029	0.6104740380591	0.229925345997745	0.823519143486844	0.0355869181467569
100001051	0.101422439239616	0.0204398590851241	0.305249849927369	0.354002980458454	0.580307489317207
100006116	0.379846458422071	0.510420199540029	0.279424064458107	0.673241824646228	-0.00526434402469591
1108	0.957814590207743	0.966952126317923	0.274567237803679	0.676643939966199	-0.00945761756762917
100019966	0.35566189923392	0.131016071608079	0.33006863218722	0.641977572373025	0.211915685096341
100001743	0.624927764307697	0.41892407895723	0.266390135783298	0.65628556257617	0.0847108394340411
100001294	0.119878242153028	0.186448848747436	0.195884539098644	0.729531093704346	-0.371475240853134
100001609	0.260320232968288	0.109527097036915	0.259587818596453	0.762647620489715	-0.605270923542997
418	0.797692101036329	0.958076282844671	0.275329164285582	0.679605065582708	-0.015939766490493
100001178	0.361528013886286	0.901499822705558	0.273207210836973	0.661121812210015	0.00197516697282397
189	0.980191750677914	0.67351437282293	0.250782817771382	0.638594973080477	0.117022396551524
563	0.512267363604569	0.793255549324876	0.290471110470242	0.656864171845771	0.278398065698114
424	0.593012239002173	0.440445967540685	0.307198206876276	0.654375961178687	0.143806462028087
100000776	0.129578668898522	0.314278924547547	0.31533820803767	0.675461751397797	-0.444574189634122
1001	0.990635567819232	0.478225860453668	0.281177808271183	0.676004582710643	-0.256314349619443
1135	0.322029036316799	0.0947189826730855	0.264189929263375	0.732213248956126	0.0546858161096595
100021093	0.351047177913815	0.491221943890512	0.319457212836061	0.694616069107464	-0.063842875968579
100020219	0.118324208183514	0.223060630204313	0.286922520053673	0.564114776992313	-0.297155175780363
194	0.459614363605307	0.834840502608032	0.282423770819923	0.646215142981002	0.121169251002316
100008930	0.706005880071491	0.614933791233916	0.299339256324249	0.652529991082713	0.0801775693497442
340	0.616719161477562	0.232481694801137	0.16998176477432	0.754192444845757	-0.552979981928715
100010896	0.921049110478876	0.763718921508607	0.261216050685997	0.679221304985378	0.0996661558639697
100000787	0.210788244584769	0.105583119625099	0.268386197164631	0.385734431229137	0.582156431233928
100000639	0.0309334663689181	0.217846280560722	0.247910386669588	0.677938589018045	0.114187338833778
100001851	0.956414297744696	0.238717292667023	0.302922246535494	0.446118636433729	0.546736498161153
179	0.573607410628229	0.606454872672302	0.269259255587435	0.686886912589606	0.037157309545905
100000626	0.408724118762051	0.749824516831735	0.285784123254133	0.672934672051558	0.136918796085263
100001605	0.00969418060060906	0.0820205674640821	0.357532291237474	0.766731719358663	-0.227092624382679
330	0.250543515709822	0.42970395451629	0.304528725328452	0.54347954475632	0.358080132505458
100001162	0.747251211443714	0.597103813540918	0.246935777492251	0.640111834847319	0.183699660128609
100001167	0.0429219152302989	0.236584231918833	0.271041451545532	0.654740818279787	0.230111926413892
100002067	0.56955652016438	0.7813406069196	0.354091438172915	0.615344598815701	-0.0327908002003537
100019968	0.646155722277675	0.366109697928372	0.305238880088516	0.608695775876676	0.144325804880673
100002014	0.949035936082939	0.982168721429526	0.274220840989293	0.698779981443722	0.000301733968641304
100004083	0.435721930397692	0.132332798759916	0.308550065527683	0.535191259979462	-0.153902431277544
100001315	0.30029244939425	0.378872261401924	0.290144651918835	0.740499781200622	-0.180030381849454
535	0.230719280036595	0.545260778321026	0.297828545888156	0.66448298737625	-0.314745243710439
93	0.414999705645846	0.261378894855641	0.311900083407532	0.513026222783793	0.443265980476912
100001989	0.362399902633863	0.617223216985802	0.252819598020132	0.71625497928222	0.0850148806944884
100001740	0.754849845951613	0.405241057606901	0.250220413583675	0.691810967470669	-0.0163293696283717
482	0.207539715330439	0.952357423901716	0.275032532926458	0.668581226138777	0.0280058697104325
1629	0.260796353328259	0.415332881745093	0.330343037279048	0.648521500135784	0.044925093578327
100001399	0.463956091844413	0.384153887784055	0.289815438975825	0.673336828568433	0.113067895296864
376	0.807111668946902	0.154482456407446	0.167202109798033	0.782650635531861	0.651922038722211
342	0.591181930066636	0.590813333892664	0.273471260859167	0.670044758631816	-0.024857074274117
100001253	0.0251800706327326	0.176956841144198	0.232524233402781	0.886094231506723	-0.22307812701043
100000708	0.619223735110915	0.789517636830891	0.292582162091427	0.679020165018543	-0.0440609769315431
244	0.192859427020681	0.0518391038085588	0.228202849446374	0.789885214677771	0.294485457879163
100006726	0.402847951170595	0.272726071693933	0.324688342601066	0.656982697759173	0.13619120200475
100000036	0.171535634646263	0.653620675348456	0.255128940795901	0.710534353822116	0.16821752047977
100001257	0.0219317219062633	0.0824292399358326	0.381897434350948	0.94155475072943	-0.378670411934672
100000445	0.629285061392374	0.629678021006237	0.300397453187853	0.630863230933814	-0.065863005205583
100004088	0.0042449494190303	0.121916032259879	0.319340989900447	0.746980628910205	-0.408031495562611
100001423	0.994187351672605	0.759492836706837	0.278246363179537	0.646135207041439	0.0251757834754116
100001276	0.362015228736118	0.271448694004339	0.249163882093159	0.5870359063316	0.266216295311995
100001876	0.788673282009015	0.906893303205907	0.272031031499272	0.674481522726016	-0.034183370158672
100009082	0.619772513739733	0.0385610326383235	0.122487363927449	0.651158388916476	-0.371419902102692
100001121	0.341000172703392	0.725147677160843	0.270338677784331	0.667758956362223	0.00367318299773259
117	0.317825192576788	0.629527875032607	0.258085865303513	0.692292567509679	-0.00214843490329857
100001868	0.0351113558547543	0.108227405056472	0.328453396451841	0.679654449038482	-0.0904140967558061
1134	0.674965703926248	0.289484224773905	0.184188675595767	0.64324923497614	0.591231917897196
100021012	0.251896651237734	0.472418529008692	0.282891153528072	0.697207409074643	-0.0569729745034839
100001181	0.761889722946111	0.260090397175685	0.342670552371805	0.60255570387911	0.0738981073526675
100021467	0.730691698597134	0.292849320523189	0.278278858229159	0.581745753746977	0.100749998613326
100000447	0.231874409035088	0.244457192424128	0.318139309916557	0.636899499744848	0.0401617607632634
1162	0.000473079017961088	0.0125365014473775	0.361767948604572	0.573151854077595	0.469707140762249
100019982	0.48644655537591	0.474464787824683	0.286222985790029	0.656411469361185	0.066090311251447
100001613	0.989056924160658	0.443266921647106	0.289602938947272	0.640614793009685	0.0437301764699756
