	temp_0001	temp_0002	temp_0003	temp_0004	temp_0005	temp_0006	temp_0007	temp_0008	temp_0009	temp_0010	temp_0011	temp_0012	temp_0013	temp_0014	temp_0015	temp_0016	temp_0017	temp_0018	temp_0019	temp_0020	temp_0021	temp_0022	temp_0023	temp_0024	temp_0025	temp_0026	temp_0027	temp_0028	temp_0029	temp_0030	temp_0031	temp_0032	temp_0033	temp_0034	temp_0035	temp_0036	temp_0037	temp_0038	temp_0039	temp_0040	temp_0041	temp_0042	temp_0043	temp_0044	temp_0045	temp_0046	temp_0047	temp_0048	temp_0049	temp_0050	temp_0051	temp_0052	temp_0053	temp_0054	temp_0055	temp_0056	temp_0057	temp_0058	temp_0059	temp_0060	temp_0061	temp_0062	temp_0063	temp_0064	temp_0065	temp_0066	temp_0067	temp_0068	temp_0069	temp_0070	temp_0071	temp_0072	temp_0073	temp_0074	temp_0075	temp_0076	temp_0079	temp_0080	temp_0081	temp_0082	temp_0083	temp_0084	temp_0085	temp_0086	temp_0087	temp_0088	temp_0089	temp_0090	temp_0091	temp_0092	temp_0093	temp_0094	temp_0095	temp_0096	temp_0097	temp_0098	temp_0099	temp_0100	temp_0101	temp_0102	temp_0103	temp_0104	temp_0105	temp_0106	temp_0107	temp_0108	temp_0109	temp_0110	temp_0111	temp_0112	temp_0113	temp_0114	temp_0115	temp_0116	temp_0117	temp_0118	temp_0119	temp_0120	temp_0121	temp_0122	temp_0123	temp_0124	temp_0125	temp_0126	temp_0127	temp_0128
415	1.4466	0.9069	1.5482	1.3016	0.9457	1.0621	0.7307	0.749	1.139	0.9671	0.632	0.4881	1.0074	0.9344	0.6679	1.0016	0.971	1.096	1.0125	1.1277	1.2182	1.4436	1.3455	2.0781	0.6692	0.8568	0.7223	0.6817	0.752	0.8833	0.9984	0.8947	0.7613	0.7322	0.6382	0.9195	0.9395	1.1369	1.243	1.3153	0.8985	1.0179	0.8081	0.9812	0.9373	1.0345	1.0082	1.0882	0.9769	1.0078	1.1391	1.2425	0.9107	0.8281	1.0732	1.0993	0.9967	0.9152	0.9189	1.0386	1.0493	1.2131	0.9788	0.9152	0.6335	0.8976	1.0517	0.8984	1.0033	1.1664	1.1441	1.144	0.9203	0.487	0.6583	1.0895	1.0189	1.0923	1.1714	1.3433	0.9697	1.1919	0.768	0.94	1.0532	1.1224	1.0471	0.8834	0.6282	0.8936	0.7455	0.5206	1.1764	1.3818	0.833	0.9904	1.2269	1.0948	0.9569	1.0144	1.431	1.1411	0.9816	0.9657	1.1351	1.2534	0.7564	0.9276	0.8992	0.8115	1.5044	0.8885	0.7588	0.8418	2.0306	0.8509	1.1316	0.4256	1.1892	1.2655	1.2553	1.02	1.1634	1.0204	0.9479	1.3668
100008933	0.7507	1.4923	1.2363	0.8778	0.7644	1.6678	0.4203	0.8635	0.517	0.7115	0.9605	0.4203	0.6815	0.6432	1.7225	1.2233	0.4203	0.8874	0.4203	0.7298	0.9904	0.9898	1.1801	0.9619	0.577	0.5184	1.408	1.0217	0.6314	1.7138	0.8615	0.6759	0.7682	0.7675	1.522	1.0008	0.4772	0.6426	0.7435	0.8436	0.6977	0.6662	0.8652	0.8819	0.5665	0.7691	1.6842	1.153	0.7908	2.6881	1.3482	1.685	0.5326	1.1351	1	1.4857	0.9184	1.536	1.1166	1.5168	0.9363	1.3405	0.7698	0.7992	1.1822	0.5225	0.8578	0.8996	0.4203	0.7119	1.2464	1.2833	1.4831	6.9667	1.1051	1.3004	0.8485	1.1176	1.1365	0.8632	4.2981	0.4203	0.794	1.0671	1.7771	1.9258	1.504	1.2321	0.4203	0.9952	0.7449	1.1671	1.5798	0.9352	0.7437	0.8143	0.8963	0.4203	1.4319	1.4977	0.7874	0.9875	1.7249	1.3155	0.6194	0.9992	1.0644	0.9782	0.5457	1.029	0.8529	0.9916	1.0228	2.3549	1.31	1.2285	1.2949	1.2026	0.6826	1.62	1.4093	1.252	1.0916	1.3164	0.4514	1.0381
503	1.1681	0.8577	0.9172	0.9595	1.0674	1.2656	0.7312	0.8403	0.885	0.8187	0.519	0.8253	1.1011	1.0408	0.6209	0.9163	0.9202	0.8108	1.1126	1.3395	1.0122	1.1087	0.9792	1.4303	0.5023	0.638	0.9325	1.1314	0.7979	0.9005	1.0147	1.0002	1.3403	0.998	1.028	0.7715	0.8609	0.9976	1.2017	1.0828	0.9123	1.1269	0.9878	1.2271	0.9412	1.1011	1.1454	0.9403	0.9922	1.0733	0.9	0.9004	0.8073	0.8538	0.9182	0.8351	1.0312	0.8649	1.1632	1.361	0.9538	0.9061	1.0124	0.9402	0.7147	1.1629	0.8686	0.9816	0.8923	1.105	1.0716	1.1253	0.9998	1.0238	0.9092	1.0727	1.0064	1.2137	1.2223	1.2963	1.3862	1.489	0.7729	0.9108	0.9714	0.7501	0.6774	0.6008	1.0656	0.9503	0.709	0.8728	1.1515	1.1988	1.0358	1.0839	1.0364	1.0289	0.8457	0.9256	1.1851	1.1031	0.9511	0.9682	1.2576	1.1183	1.0318	1.077	1.0242	0.9299	1.5709	1.1735	1.238	0.7739	1.2317	0.9466	0.957	0.997	1.071	1.2565	1.1842	0.9267	0.8695	1.0094	1.0481	1.2003
917	1.1911	0.9014	1.1498	1.1554	0.9421	1.0664	0.9236	0.7525	1.1625	0.8988	0.6833	0.6497	0.9328	0.9075	0.6698	0.8206	0.9684	1.076	0.9108	0.9654	1.0156	1.2622	1.0099	1.6337	0.8333	0.9774	0.882	0.8803	0.6708	0.815	1.2429	1.0378	1.1303	0.791	0.9077	1.1358	0.9819	1.1179	1.3068	1.0707	1.0114	0.9701	0.7408	0.9256	0.9953	1.0024	1.074	1.0769	0.8244	0.9251	0.9125	1.0121	1.0128	1.0125	0.9887	0.9403	1.1683	1.0516	0.8942	1.0109	0.9821	1.0596	0.8773	0.9597	0.8037	1.1951	0.8787	1.0833	0.8713	1.122	1.1593	1.0189	0.8612	0.8802	0.8555	1.0864	1.1757	1.2968	1.0729	1.1833	0.9976	1.1975	0.9795	0.8806	1.0375	0.9428	1.0485	1.1085	0.7698	0.7664	0.8363	0.851	1.1567	1.2864	0.9979	1.0838	1.0021	0.9661	1.0235	0.9302	1.2876	1.0907	0.9373	0.8401	1.3544	1.1777	0.938	0.949	0.8614	0.6893	1.3577	0.8345	0.9503	0.6636	1.6058	0.9447	0.9661	0.8582	1.1018	1.2034	1.0052	0.92	1.1586	0.9104	1.0232	1.2333
798	0.4146	0.6765	0.4043	0.8728	0.4294	1.2927	1.0034	1.177	1.088	0.5769	1.4135	1.8573	1.104	0.3927	1.1781	0.9253	1.0632	0.5061	0.4708	0.3255	0.7637	0.8665	0.5592	0.8743	0.3967	0.8269	0.9579	0.9564	1.4423	1.7022	0.9977	0.6742	1.2122	1.1539	0.4772	1.1684	0.8713	0.4121	0.9966	0.6819	1.0395	1.0129	1.1111	0.7076	1.1463	0.5444	1.1666	1.7152	0.9242	1.9358	0.3255	0.7502	0.9848	0.9445	1.2061	0.7256	0.3255	0.8487	1.5314	0.6213	0.4617	1.1012	0.8408	1.2636	0.9071	0.5819	0.3255	0.7889	1	1.1223	0.8553	1.3213	1.0604	1.2442	1.3477	1.7239	0.9139	0.4759	0.741	1.9305	0.7359	1.2513	0.6522	1.1438	0.936	2.0973	1.686	0.515	1.042	1.5509	0.3255	0.5104	1.0821	0.6798	0.3255	0.9007	1.5678	1.4791	1.2062	1.313	0.3683	0.3255	0.8886	1.6368	0.8404	1.0394	1.3221	0.3255	0.6487	1.4086	1.3076	0.8082	1.4741	1.6159	0.9611	0.9035	1.6811	2.1884	0.5687	0.3255	1.1685	1.0019	1.0766	1.1023	0.3255	1.3264
1024	1.0644	1.2367	1.8105	2.005	1.9475	1.6838	1.2581	0.9857	1.4383	1.3071	1.2387	1.8337	1.2437	0.8999	3.7066	2.3546	0.7765	0.6728	0.7032	0.7596	1.0522	1.0686	1.5782	1.7294	2.3828	3.044	0.6934	1.1923	1.0143	1.066	2.7211	1.9753	2.6008	3.9736	0.5629	0.5065	2.3519	1.9067	0.6038	0.5247	0.5938	1.1787	2.6717	4.2299	1.4227	0.9789	2.795	2.6136	2.2735	1.2595	0.8283	0.9053	2.4654	0.9178	2.0004	2.4144	2.2595	1.7049	0.8913	0.8756	1.8464	1.9729	1.1375	1.1225	2.0544	2.3112	0.9731	0.7767	0.9996	0.8705	0.5574	0.7654	0.6096	0.4992	0.9092	1.1994	0.708	0.6883	2.08	1.8666	0.6303	0.5851	0.5859	0.6464	0.92	1.1237	1.6693	0.8438	0.6934	0.7037	0.5398	0.7159	1.9467	1.8692	0.8822	1.593	0.855	0.9447	0.7659	0.6958	0.8535	0.7682	0.8043	0.8674	0.8662	0.7131	0.6115	0.7292	1.5678	1.533	0.6761	0.5996	0.7371	0.8405	1.2717	1.4505	0.5651	0.7206	1.0621	2.0545	0.7107	1.8679	1.0343	1.1958	0.6492	0.7951
100010901	1.1452	0.6864	1.5651	1.3888	0.9246	0.7357	1.0038	1	1.106	1	0.6807	1.0166	0.881	0.9361	0.8078	1.1051	1.1708	1.0789	0.8865	1.0334	1.4371	2.1416	1.4527	1.8668	0.7208	1.0372	0.9325	0.9953	0.8238	0.692	1.0171	1.0007	0.6121	0.7099	0.8234	0.7869	1.164	1.3478	1.2359	1.2082	0.7937	0.9748	1.0118	1.7701	1.0361	1.0375	0.7065	0.776	1.1985	1.066	1.0955	1.2862	0.9451	0.7168	0.8924	0.9983	1.0323	0.6928	1.0889	1.2615	0.8988	1.001	0.8949	0.8334	1.0305	1.3501	1.8441	1.1116	0.7634	0.9414	0.9572	0.9748	0.6949	0.7642	0.943	1.2115	0.8208	1.0382	1.1213	1.5922	0.896	0.8568	0.8794	1.0365	0.8381	1.25	1.091	1.1677	0.5847	0.5955	0.5944	0.8448	0.9722	1.0521	0.9926	1.2108	1.3048	1.3225	0.7322	1.0238	1.1619	0.9988	1.6572	1.2063	1.2695	1.4623	0.9097	1.2576	0.8686	0.6643	1.458	0.6964	0.851	0.6197	1.9638	0.871	0.7423	0.8561	1.3547	1.3393	1.3658	0.9086	1.142	1.0917	0.9198	1.178
100019966	0.2849	1.358	1.0604	0.4204	0.0986	0.5759	0.9671	1.6162	0.7268	0.8475	0.9126	1.0924	0.2725	0.7184	0.5157	1.1058	0.5595	0.8736	0.4453	1.7438	0.506	0.2076	0.9496	1.6776	0.4937	1.9794	0.3245	0.6965	2.0303	0.7051	1.01	1.0209	1.2376	0.672	0.4068	1.8215	0.9531	0.8779	0.1822	0.0986	1.37	1.2168	1.5154	1.7004	2.0983	2.4895	0.3952	1.6121	0.9128	1.5503	1.6619	0.5695	0.6573	2.3442	0.9081	1.7128	1.023	0.6767	0.4407	2.3919	2.0551	1.8354	0.8395	1.4928	0.335	0.0986	1.1952	1.5431	0.4031	0.0986	1.0347	0.8948	0.99	3.5235	1.1224	0.806	1.3688	0.7066	1.1787	0.4503	4.1302	0.8466	0.816	0.2766	1.3184	0.5016	1.6558	0.8272	0.8201	0.3228	0.1887	0.6879	0.4166	0.598	1.5035	1.0893	0.0986	1.3722	1.4018	1.2962	1.364	1.191	1.8118	0.6156	0.4982	1.556	0.8587	1.3447	0.4057	0.8568	0.5883	1.7902	0.6572	2.9746	1.0308	1.1928	2.1708	1.5589	0.4777	2.3087	1.511	0.3481	0.943	1.3372	1.1523	0.4195
100001257	2.8528	2.3777	1.4787	1.1094	0.8615	1.2817	3.0568	2.3527	1.5104	0.1306	0.1306	0.1306	1.1964	1.0738	0.9678	0.9967	2.4909	2.2445	0.6748	0.8661	0.8112	0.8945	1.3866	1.3081	1.1795	0.9262	1.3187	1.037	0.9205	0.5442	1.2043	0.9228	1.4377	1.1071	0.4626	0.4345	1.5518	1.516	0.8304	0.4951	0.6478	0.6431	0.6485	0.5126	0.701	0.7351	2.0004	3.0105	0.1306	0.3088	1.1438	0.7676	2.4044	2.3902	1.0719	0.9639	2.3506	1.8869	0.8969	0.7928	2.117	1.3968	0.5969	1.0033	0.6199	0.8863	1.5209	1.1648	0.5612	1.0211	2.3952	2.9716	0.6344	0.7135	0.6445	0.4721	0.387	0.507	1.5869	2.1082	0.8093	0.9468	0.8811	0.8913	1.3534	1.3729	1.5826	1.6957	0.563	0.6202	0.5487	0.5195	1.7953	2.0656	1.126	1.0415	0.6839	1.014	0.5057	0.5519	1.8838	1.4321	1.1329	0.986	1.6698	1.1697	0.7473	0.4784	0.7098	0.7164	0.6982	0.4526	0.3701	0.1306	1.4344	0.5723	0.7401	0.7412	0.6335	0.6643	0.9522	1.0794	1.4061	1.2549	0.8525	1.5248
1162	1.1305	1.0859	1.0699	0.7834	0.7319	0.7876	1.2622	1.5201	0.7956	0.942	2.7872	0.7571	0.8487	0.6224	1.1934	0.9365	1.2176	1.1294	1.2431	1.2996	0.8402	1.6009	1.1575	1.0491	1.7774	1.8191	0.7675	1.0014	1.1114	1.5461	0.7312	0.9386	1.3311	1.5347	0.8057	1.0888	0.7673	0.8585	0.4501	0.7726	0.7577	0.7992	0.9986	1.2222	0.7544	1.1044	0.807	0.9091	0.6929	1.4624	0.6934	0.75	1.1355	1.3504	0.7955	0.9024	0.7824	0.7493	1.0945	1.1906	1.2816	1.1413	0.6931	0.7594	0.9309	1.1389	0.7658	0.6448	1.0632	1.1703	0.6682	0.5407	0.6059	0.8934	1.3007	1.4503	0.6512	0.6592	1.2156	1.7819	0.6549	0.9193	0.7267	0.6965	0.9077	1.2969	1.0009	0.8647	1.3687	1.3194	0.7351	0.7212	1.0501	1.1587	1.3482	1.5061	1.2931	1.2817	1.0287	1.3006	0.8454	0.952	0.9174	0.9158	0.9991	0.8472	1.06	0.96	1.4103	2.4143	0.9618	0.8257	0.9258	1.3152	1.2622	1.1278	3.9459	6.842	0.7383	1.2753	0.7718	0.9986	0.9804	1.0984	1.1275	1.1802
